image_path,source_dataset,original_label,claricyte_label,split
demo_data/images/Segmented_Neutrophil/SNE_891096.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_583166.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_600449.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_580287.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_749176.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_90576.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_233886.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_640458.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_77911.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_851864.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_565158.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_533618.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_136218.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_156281.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_488297.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_222109.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_375691.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_807936.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_472472.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_136333.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_360932.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_784861.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_13626.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_752024.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_675086.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_30327.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_287997.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_221648.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_775439.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_134204.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_973782.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_982036.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_183410.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_908273.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_928662.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_700078.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_140611.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_353210.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_778015.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_208701.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_842435.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_459766.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_657836.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_651122.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_312613.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_117404.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_989783.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_669399.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_207129.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_25099.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_379570.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_662683.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_898984.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_631061.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_644290.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_228644.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_734743.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_854168.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_99246.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_850777.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_223780.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_945489.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_416964.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_462686.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_608126.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_580259.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_923859.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_656626.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_344782.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_847530.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_86378.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_948738.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_2019.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_233841.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_859353.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_94450.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_736101.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_995183.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_77567.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_342472.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_692427.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_114325.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_10487.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_474344.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_812031.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_592257.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_844230.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_948750.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_310178.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_191922.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_788806.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_477716.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_273021.jpg,acevedo,basophil,Basophil,val
demo_data/images/Segmented_Neutrophil/SNE_465184.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_731622.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_543694.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_237864.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_50923.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_243737.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_503826.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_318207.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_920389.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_768683.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_883350.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_969977.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_459049.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_489904.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_143161.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_899888.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_464962.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_390994.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_556448.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_273217.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_554617.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_243203.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_133442.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_670650.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_494447.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_953443.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_322937.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_690157.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_856701.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_309792.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_663448.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_776513.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_902951.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_249286.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_198665.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_393835.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_202023.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_112172.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_910529.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_401749.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_517503.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Basophil/BA_773446.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_250567.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_518814.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_449711.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_176200.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_317666.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_137344.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_809683.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_78863.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_894569.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_872983.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_451304.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_774908.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_455128.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_989323.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_624586.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_688290.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_97617.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_357413.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_48961.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_503237.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_167439.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_277695.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_432101.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_19758.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_503298.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_646915.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_582405.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_262006.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_697422.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_953017.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_781541.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_665657.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_894574.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_629211.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_233895.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_390478.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_198347.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_296618.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_698291.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_636364.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_740068.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_741548.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_276258.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_697519.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_11818.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_139869.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_876406.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_70315.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_12708.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Basophil/BA_692284.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_800603.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_647911.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_73774.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_809901.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Lymphocyte/LY_47439.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_590664.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_900162.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_642190.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_378811.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_215761.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_521292.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_850494.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_496119.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_838035.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_987913.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_774156.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_146612.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_741404.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_142830.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_665320.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_812946.jpg,acevedo,basophil,Basophil,val
demo_data/images/Lymphocyte/LY_967233.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_278646.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_454445.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_732547.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_509334.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_746754.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_679849.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_775512.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_711696.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_446850.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_608268.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Basophil/BA_177230.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_500297.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_319893.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_358190.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_706620.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_963169.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_33661.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_833646.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_324596.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_258431.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_902685.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_363879.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_532512.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_618018.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_15818.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_605529.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_7582.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_438674.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_340650.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_651622.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_801347.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_893448.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Band_Neutrophil/BNE_136347.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_929963.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_47650.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Lymphocyte/LY_642004.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_312237.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Segmented_Neutrophil/SNE_497960.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_379388.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_56423.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_208485.jpg,acevedo,basophil,Basophil,val
demo_data/images/Eosinophil/EO_445288.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_525648.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_132073.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_768965.jpg,acevedo,basophil,Basophil,val
demo_data/images/Basophil/BA_659962.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_615813.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_273083.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_189430.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Band_Neutrophil/BNE_164709.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_504168.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_53949.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_391140.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_583175.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_255913.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_324608.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Monocyte/MO_134551.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_788031.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_768872.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_528434.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_603329.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Monocyte/MO_889379.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_69115.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_155983.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_371756.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_257590.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_791031.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_480700.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_673822.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_610112.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Basophil/BA_956552.jpg,acevedo,basophil,Basophil,val
demo_data/images/Monocyte/MO_344440.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_722199.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_352748.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_554741.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Segmented_Neutrophil/SNE_982751.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_3799.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_301812.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Monocyte/MO_262114.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_123421.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Monocyte/MO_246145.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Lymphocyte/LY_612323.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_446449.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_533941.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_749539.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_255525.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Eosinophil/EO_788042.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Monocyte/MO_179303.jpg,acevedo,monocyte,Monocyte,val
demo_data/images/Eosinophil/EO_500493.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_465183.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Lymphocyte/LY_758422.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Lymphocyte/LY_446605.jpg,acevedo,lymphocyte,Lymphocyte,val
demo_data/images/Eosinophil/EO_573590.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Basophil/BA_437113.jpg,acevedo,basophil,Basophil,val
demo_data/images/Band_Neutrophil/BNE_333349.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Band_Neutrophil/BNE_473596.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Eosinophil/EO_350212.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Band_Neutrophil/BNE_181280.jpg,acevedo,BNE,Band Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_603296.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Segmented_Neutrophil/SNE_419387.jpg,acevedo,SNE,Segmented Neutrophil,val
demo_data/images/Eosinophil/EO_35975.jpg,acevedo,eosinophil,Eosinophil,val
demo_data/images/Segmented_Neutrophil/SNE_756802.jpg,acevedo,SNE,Segmented Neutrophil,val
