image_path,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity
demo_data/images/Segmented_Neutrophil/SNE_200362.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_202879.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_218168.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_219152.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_228880.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_22896.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_230902.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_241620.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_251641.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_257510.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_260144.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_273219.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_273267.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_274583.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_292321.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_295383.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_327603.jpg,small,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_334919.jpg,big,irregular,segmented-bilobed,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_339572.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_341311.jpg,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_343862.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_362408.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_37089.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_375215.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_375821.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_380575.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_382444.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_386870.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_392001.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_392106.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_397471.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_402177.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_40306.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_403956.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_405383.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_409624.jpg,big,irregular,segmented-bilobed,low,densely,yes,clear,light blue,small,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_423252.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_432940.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_433963.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_443512.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_445540.jpg,small,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_452254.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_455449.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_463342.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_474619.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_478479.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_499727.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_50201.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_505047.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_511583.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_512050.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_519778.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_526872.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_534184.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_556796.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_560864.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_565578.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_571162.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_571552.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_576734.jpg,small,round,unsegmented-round,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_576927.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_586616.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_58748.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_587568.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_598181.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_601504.jpg,small,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_613918.jpg,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_634877.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_635288.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_635595.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_648704.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_663700.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_67724.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_677361.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_67811.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_68465.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_688417.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_691541.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_691743.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_700097.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_721798.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_731589.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_734146.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_736225.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_750907.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_759474.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_774800.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_775468.jpg,big,irregular,segmented-bilobed,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_776076.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_81065.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_813844.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_815209.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_815833.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_817325.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_817717.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_83109.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_832031.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_840511.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_845581.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_853397.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_853631.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_859389.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_859885.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_871314.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_87507.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_876751.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_877869.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_878359.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_880415.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_884907.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_886540.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_889334.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_892103.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_896961.jpg,big,irregular,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_905412.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_910943.jpg,small,round,irregular,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_911441.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_912151.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_912333.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_912821.jpg,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_914937.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_916750.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_923069.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_927416.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_929944.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_932865.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_940402.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_941490.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_956298.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_96718.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_96787.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_972170.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_975181.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_98176.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_981851.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_9827.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_993244.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_99509.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_995874.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_31665.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_128458.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_550491.jpg,small,round,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_56069.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_863887.jpg,big,irregular,irregular,low,densely,no,clear,light blue,small,purple,yes
demo_data/images/Eosinophil/EO_993513.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_331664.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_399159.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_850956.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Basophil/BA_68896.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_142694.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_577568.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_240882.jpg,big,round,unsegmented-indented,low,loosely,yes,clear,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_13364.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_729891.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_245773.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_437529.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_377830.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_556405.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_918028.jpg,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_834382.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_34065.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Monocyte/MO_12267.jpg,big,irregular,irregular,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_101258.jpg,big,irregular,unsegmented-round,low,loosely,yes,frosted,light blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_960718.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_784826.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_79214.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_999450.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_54103.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_444606.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_46088.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_343324.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_519286.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_144254.jpg,small,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_330959.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Segmented_Neutrophil/SNE_513366.jpg,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_943855.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_363451.jpg,small,irregular,unsegmented-indented,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Monocyte/MO_888484.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_746004.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_834838.jpg,small,irregular,unsegmented-indented,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_625010.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Basophil/BA_93417.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Eosinophil/EO_422295.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_154997.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Basophil/BA_799126.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Band_Neutrophil/BNE_310148.jpg,big,irregular,unsegmented-band,low,loosely,yes,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_341843.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Segmented_Neutrophil/SNE_129727.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_594721.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Band_Neutrophil/BNE_977712.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_769464.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Eosinophil/EO_261509.jpg,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_665299.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_67379.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_189116.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_112202.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Band_Neutrophil/BNE_814356.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_732043.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_529838.jpg,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_834548.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,light blue,nil,nil,no
demo_data/images/Lymphocyte/LY_359031.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Eosinophil/EO_407207.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Lymphocyte/LY_82173.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_176988.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Monocyte/MO_652110.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Segmented_Neutrophil/SNE_70524.jpg,big,irregular,segmented-multilobed,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Band_Neutrophil/BNE_2234.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_29912.jpg,small,irregular,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_263017.jpg,big,round,unsegmented-round,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_526870.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Eosinophil/EO_721078.jpg,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_631393.jpg,big,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Band_Neutrophil/BNE_282906.jpg,small,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes
demo_data/images/Band_Neutrophil/BNE_671361.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Eosinophil/EO_182479.jpg,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes
demo_data/images/Basophil/BA_120688.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Basophil/BA_296615.jpg,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes
demo_data/images/Segmented_Neutrophil/SNE_488521.jpg,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes
demo_data/images/Lymphocyte/LY_363396.jpg,small,irregular,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
